Iteration,xn,fxn,E
0,-2.5,-0.1875,1.000005
0,1.5,8.8125,1.000005
1,-2.41666666666667,-0.0815972222222222,3.91666666666667
2,-2.38073394495413,-0.0348613332211093,0.035932721712538
3,-2.3539309331374,0.000420376651779038,0.0268030118167295
4,-2.35425028728451,-2.11441647718004e-06,0.000319354147112261
5,-2.35424868903138,-1.2696371357211e-10,1.59825312628925e-06
